policy_id,x,n,t,OIS,OID,k,delta,surrender_value
4063,282,334,167,1000.0,5000.0,0.2,0.0,1000.0
4063,282,334,250,1000.0,5000.0,0.2,0.0,1000.0
4063,282,334,334,1000.0,5000.0,0.2,0.0,1000.0
4064,705,147,14,5000.0,1000.0,5.0,1.0,154.26936034385182
4064,705,147,36,5000.0,1000.0,5.0,1.0,376.0687166618304
4064,705,147,73,5000.0,1000.0,5.0,1.0,694.0053086115447
4064,705,147,110,5000.0,1000.0,5.0,1.0,906.7739694424082
4064,705,147,147,5000.0,1000.0,5.0,1.0,970.0
4065,495,29,2,1000.0,1000.0,1.0,0.0,66.5956451314651
4065,495,29,7,1000.0,1000.0,1.0,0.0,233.29230658516485
4065,495,29,14,1000.0,1000.0,1.0,0.0,467.0923213035466
4065,495,29,21,1000.0,1000.0,1.0,0.0,701.4578962548974
4065,495,29,29,1000.0,1000.0,1.0,0.0,970.0000000000001
4066,604,159,15,3000.0,1000.0,3.0,0.5,106.64734100637642
4066,604,159,39,3000.0,1000.0,3.0,0.5,271.43413571575076
4066,604,159,79,3000.0,1000.0,3.0,0.5,529.5873161140732
4066,604,159,119,3000.0,1000.0,3.0,0.5,763.4316939276575
4066,604,159,159,3000.0,1000.0,3.0,0.5,969.9999999999999
4067,345,58,5,3000.0,1000.0,3.0,0.5,83.12426873471797
4067,345,58,14,3000.0,1000.0,3.0,0.5,232.9757261968315
4067,345,58,29,3000.0,1000.0,3.0,0.5,483.4128496925728
4067,345,58,43,3000.0,1000.0,3.0,0.5,717.8767579097922
4067,345,58,58,3000.0,1000.0,3.0,0.5,970.0
4068,282,392,39,1000.0,4000.0,0.25,0.0,357.2486501984584
4068,282,392,98,1000.0,4000.0,0.25,0.0,904.4384828261994
4068,282,392,196,1000.0,4000.0,0.25,0.0,1000.0
4068,282,392,294,1000.0,4000.0,0.25,0.0,1000.0
4068,282,392,392,1000.0,4000.0,0.25,0.0,1000.0
4069,601,229,22,3000.0,1000.0,3.0,0.5,133.0060887135637
4069,601,229,57,3000.0,1000.0,3.0,0.5,331.05122961125016
4069,601,229,114,3000.0,1000.0,3.0,0.5,614.330470720105
4069,601,229,171,3000.0,1000.0,3.0,0.5,836.6047060553063
4069,601,229,229,3000.0,1000.0,3.0,0.5,970.0
4070,586,38,3,1000.0,4000.0,0.25,0.0,303.2121326076278
4070,586,38,9,1000.0,4000.0,0.25,0.0,910.9933986069378
4070,586,38,19,1000.0,4000.0,0.25,0.0,1000.0
4070,586,38,28,1000.0,4000.0,0.25,0.0,1000.0
4070,586,38,38,1000.0,4000.0,0.25,0.0,1000.0
4071,414,126,12,1000.0,3000.0,0.3333333333333333,0.0,272.1606387865616
4071,414,126,31,1000.0,3000.0,0.3333333333333333,0.0,704.8481911492382
4071,414,126,63,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4071,414,126,94,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4071,414,126,126,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4072,351,169,16,1000.0,5000.0,0.2,0.0,448.6233797026133
4072,351,169,42,1000.0,5000.0,0.2,0.0,1000.0
4072,351,169,84,1000.0,5000.0,0.2,0.0,1000.0
4072,351,169,126,1000.0,5000.0,0.2,0.0,1000.0
4072,351,169,169,1000.0,5000.0,0.2,0.0,1000.0
4073,680,181,18,2000.0,1000.0,2.0,0.25,109.34139702197527
4073,680,181,45,2000.0,1000.0,2.0,0.25,267.47135504955156
4073,680,181,90,2000.0,1000.0,2.0,0.25,520.3600635186452
4073,680,181,135,2000.0,1000.0,2.0,0.25,755.4526911517935
4073,680,181,181,2000.0,1000.0,2.0,0.25,970.0
4074,449,173,17,2000.0,1000.0,2.0,0.25,96.44721961308174
4074,449,173,43,2000.0,1000.0,2.0,0.25,244.27057214557615
4074,449,173,86,2000.0,1000.0,2.0,0.25,487.2172704587471
4074,449,173,129,2000.0,1000.0,2.0,0.25,727.9577478340016
4074,449,173,173,2000.0,1000.0,2.0,0.25,970.0
4075,554,43,4,1000.0,1000.0,1.0,0.0,89.52912281384825
4075,554,43,10,1000.0,1000.0,1.0,0.0,224.10541684109126
4075,554,43,21,1000.0,1000.0,1.0,0.0,471.5092756833486
4075,554,43,32,1000.0,1000.0,1.0,0.0,720.0798049261521
4075,554,43,43,1000.0,1000.0,1.0,0.0,970.0
4076,327,281,28,5000.0,1000.0,5.0,1.0,114.62048912138202
4076,327,281,70,5000.0,1000.0,5.0,1.0,286.3429736502391
4076,327,281,140,5000.0,1000.0,5.0,1.0,562.116145129541
4076,327,281,210,5000.0,1000.0,5.0,1.0,804.9676368994037
4076,327,281,281,5000.0,1000.0,5.0,1.0,970.0
4077,427,40,4,1000.0,2000.0,0.5,0.0,192.9907951039107
4077,427,40,10,1000.0,2000.0,0.5,0.0,482.877550217114
4077,427,40,20,1000.0,2000.0,0.5,0.0,967.1281026018182
4077,427,40,30,1000.0,2000.0,0.5,0.0,1000.0
4077,427,40,40,1000.0,2000.0,0.5,0.0,1000.0
4078,591,70,7,1000.0,5000.0,0.2,0.0,474.61145397688
4078,591,70,17,1000.0,5000.0,0.2,0.0,1000.0
4078,591,70,35,1000.0,5000.0,0.2,0.0,1000.0
4078,591,70,52,1000.0,5000.0,0.2,0.0,1000.0
4078,591,70,70,1000.0,5000.0,0.2,0.0,1000.0
4079,373,143,14,1000.0,3000.0,0.3333333333333333,0.0,279.51042733242616
4079,373,143,35,1000.0,3000.0,0.3333333333333333,0.0,700.7119131175307
4079,373,143,71,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4079,373,143,107,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4079,373,143,143,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4080,280,47,4,1000.0,4000.0,0.25,0.0,328.3970346346942
4080,280,47,11,1000.0,4000.0,0.25,0.0,903.8927699546122
4080,280,47,23,1000.0,4000.0,0.25,0.0,1000.0
4080,280,47,35,1000.0,4000.0,0.25,0.0,1000.0
4080,280,47,47,1000.0,4000.0,0.25,0.0,1000.0
4081,484,279,27,5000.0,1000.0,5.0,1.0,181.82354096745777
4081,484,279,69,5000.0,1000.0,5.0,1.0,447.45269425299836
4081,484,279,139,5000.0,1000.0,5.0,1.0,810.0084253712107
4081,484,279,209,5000.0,1000.0,5.0,1.0,1010.3635952383718
4081,484,279,279,5000.0,1000.0,5.0,1.0,969.9999999999999
4082,491,304,30,2000.0,1000.0,2.0,0.25,114.93509149764218
4082,491,304,76,2000.0,1000.0,2.0,0.25,287.2223336833995
4082,491,304,152,2000.0,1000.0,2.0,0.25,551.8583608077171
4082,491,304,228,2000.0,1000.0,2.0,0.25,782.7570802002681
4082,491,304,304,2000.0,1000.0,2.0,0.25,970.0
4083,216,195,19,4000.0,1000.0,4.0,0.75,93.96853650543834
4083,216,195,48,4000.0,1000.0,4.0,0.75,237.24488208427863
4083,216,195,97,4000.0,1000.0,4.0,0.75,479.8889736221314
4083,216,195,146,4000.0,1000.0,4.0,0.75,724.2800743607608
4083,216,195,195,4000.0,1000.0,4.0,0.75,970.0000000000001
4084,343,245,24,5000.0,1000.0,5.0,1.0,107.7000776309141
4084,343,245,61,5000.0,1000.0,5.0,1.0,273.5423153270541
4084,343,245,122,5000.0,1000.0,5.0,1.0,537.3494569593951
4084,343,245,183,5000.0,1000.0,5.0,1.0,778.27307272729
4084,343,245,245,5000.0,1000.0,5.0,1.0,970.0000000000001
4085,365,202,20,1000.0,5000.0,0.2,0.0,465.55095242749917
4085,365,202,50,1000.0,5000.0,0.2,0.0,1000.0
4085,365,202,101,1000.0,5000.0,0.2,0.0,1000.0
4085,365,202,151,1000.0,5000.0,0.2,0.0,1000.0
4085,365,202,202,1000.0,5000.0,0.2,0.0,1000.0
4086,356,56,5,1000.0,1000.0,1.0,0.0,86.04644277748295
4086,356,56,14,1000.0,1000.0,1.0,0.0,241.1939360631601
4086,356,56,28,1000.0,1000.0,1.0,0.0,483.2366846109292
4086,356,56,42,1000.0,1000.0,1.0,0.0,726.1671366836196
4086,356,56,56,1000.0,1000.0,1.0,0.0,970.0
4087,719,139,13,4000.0,1000.0,4.0,0.75,128.2281164478457
4087,719,139,34,4000.0,1000.0,4.0,0.75,323.34414810296545
4087,719,139,69,4000.0,1000.0,4.0,0.75,612.8156609592525
4087,719,139,104,4000.0,1000.0,4.0,0.75,837.1724136565651
4087,719,139,139,4000.0,1000.0,4.0,0.75,970.0
4088,498,303,30,5000.0,1000.0,5.0,1.0,220.6113775445289
4088,498,303,75,5000.0,1000.0,5.0,1.0,527.7753491057458
4088,498,303,151,5000.0,1000.0,5.0,1.0,931.7051778730612
4088,498,303,227,5000.0,1000.0,5.0,1.0,1118.5096751469057
4088,498,303,303,5000.0,1000.0,5.0,1.0,970.0
4089,231,230,23,1000.0,2000.0,0.5,0.0,188.90731281227815
4089,231,230,57,1000.0,2000.0,0.5,0.0,470.0272533893975
4089,231,230,115,1000.0,2000.0,0.5,0.0,955.1308689569298
4089,231,230,172,1000.0,2000.0,0.5,0.0,1000.0
4089,231,230,230,1000.0,2000.0,0.5,0.0,1000.0
4090,282,311,31,5000.0,1000.0,5.0,1.0,111.16106150236847
4090,282,311,77,5000.0,1000.0,5.0,1.0,276.1180921671656
4090,282,311,155,5000.0,1000.0,5.0,1.0,552.3111294221605
4090,282,311,233,5000.0,1000.0,5.0,1.0,799.8559704299612
4090,282,311,311,5000.0,1000.0,5.0,1.0,970.0
4091,304,91,9,3000.0,1000.0,3.0,0.5,95.01924213298113
4091,304,91,22,3000.0,1000.0,3.0,0.5,232.59586864593658
4091,304,91,45,3000.0,1000.0,3.0,0.5,477.1722476198894
4091,304,91,68,3000.0,1000.0,3.0,0.5,723.0111206482023
4091,304,91,91,3000.0,1000.0,3.0,0.5,970.0000000000001
4092,447,193,19,1000.0,1000.0,1.0,0.0,93.66938284983749
4092,447,193,48,1000.0,1000.0,1.0,0.0,237.34254356304965
4092,447,193,96,1000.0,1000.0,1.0,0.0,476.5651520166231
4092,447,193,144,1000.0,1000.0,1.0,0.0,718.4056696579631
4092,447,193,193,1000.0,1000.0,1.0,0.0,970.0
4093,514,295,29,1000.0,2000.0,0.5,0.0,175.07964746674685
4093,514,295,73,1000.0,2000.0,0.5,0.0,442.3592603770255
4093,514,295,147,1000.0,2000.0,0.5,0.0,900.3319786320874
4093,514,295,221,1000.0,2000.0,0.5,0.0,1000.0
4093,514,295,295,1000.0,2000.0,0.5,0.0,1000.0
4094,240,269,26,2000.0,1000.0,2.0,0.25,92.03115996161401
4094,240,269,67,2000.0,1000.0,2.0,0.25,237.98981947424622
4094,240,269,134,2000.0,1000.0,2.0,0.25,479.10851200512985
4094,240,269,201,2000.0,1000.0,2.0,0.25,722.8031973010237
4094,240,269,269,2000.0,1000.0,2.0,0.25,970.0
4095,265,396,39,1000.0,3000.0,0.3333333333333333,0.0,267.33181266426925
4095,265,396,99,1000.0,3000.0,0.3333333333333333,0.0,683.6612142525258
4095,265,396,198,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4095,265,396,297,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4095,265,396,396,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4096,397,401,40,1000.0,3000.0,0.3333333333333333,0.0,256.19980708484957
4096,397,401,100,1000.0,3000.0,0.3333333333333333,0.0,644.834173546332
4096,397,401,200,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4096,397,401,300,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4096,397,401,401,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4097,686,172,17,1000.0,1000.0,1.0,0.0,91.7452835486584
4097,686,172,43,1000.0,1000.0,1.0,0.0,232.14187216191294
4097,686,172,86,1000.0,1000.0,1.0,0.0,467.58780292735173
4097,686,172,129,1000.0,1000.0,1.0,0.0,710.797976050018
4097,686,172,172,1000.0,1000.0,1.0,0.0,970.0
4098,557,24,2,1000.0,3000.0,0.3333333333333333,0.0,241.2570547958309
4098,557,24,6,1000.0,3000.0,0.3333333333333333,0.0,724.4169822592788
4098,557,24,12,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4098,557,24,18,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4098,557,24,24,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4099,377,283,28,1000.0,3000.0,0.3333333333333333,0.0,272.85292120255383
4099,377,283,70,1000.0,3000.0,0.3333333333333333,0.0,685.6591719032832
4099,377,283,141,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4099,377,283,212,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4099,377,283,283,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4100,661,141,14,5000.0,1000.0,5.0,1.0,140.44876401678644
4100,661,141,35,5000.0,1000.0,5.0,1.0,339.41649913087866
4100,661,141,70,5000.0,1000.0,5.0,1.0,618.2818306182874
4100,661,141,105,5000.0,1000.0,5.0,1.0,835.6022486547433
4100,661,141,141,5000.0,1000.0,5.0,1.0,969.9999999999999
4101,257,155,15,3000.0,1000.0,3.0,0.5,92.58126556068416
4101,257,155,38,3000.0,1000.0,3.0,0.5,235.0990503041635
4101,257,155,77,3000.0,1000.0,3.0,0.5,478.1072572748478
4101,257,155,116,3000.0,1000.0,3.0,0.5,723.2442866013623
4101,257,155,155,3000.0,1000.0,3.0,0.5,970.0
4102,322,324,32,1000.0,4000.0,0.25,0.0,360.9294909445663
4102,322,324,81,1000.0,4000.0,0.25,0.0,919.3661449409626
4102,322,324,162,1000.0,4000.0,0.25,0.0,1000.0
4102,322,324,243,1000.0,4000.0,0.25,0.0,1000.0
4102,322,324,324,1000.0,4000.0,0.25,0.0,1000.0
4103,600,67,6,4000.0,1000.0,4.0,0.75,89.49257079193613
4103,600,67,16,4000.0,1000.0,4.0,0.75,238.09756637752793
4103,600,67,33,4000.0,1000.0,4.0,0.75,486.8676559151335
4103,600,67,50,4000.0,1000.0,4.0,0.75,731.1107907268453
4103,600,67,67,4000.0,1000.0,4.0,0.75,970.0
4104,510,261,26,1000.0,1000.0,1.0,0.0,95.34826082567885
4104,510,261,65,1000.0,1000.0,1.0,0.0,238.24603443421546
4104,510,261,130,1000.0,1000.0,1.0,0.0,475.51307068515734
4104,510,261,195,1000.0,1000.0,1.0,0.0,715.3163467442523
4104,510,261,261,1000.0,1000.0,1.0,0.0,970.0
4105,469,390,39,4000.0,1000.0,4.0,0.75,243.07469866727843
4105,469,390,97,4000.0,1000.0,4.0,0.75,583.2601549593542
4105,469,390,195,4000.0,1000.0,4.0,0.75,1039.0675747170342
4105,469,390,292,4000.0,1000.0,4.0,0.75,1246.4819128196928
4105,469,390,390,4000.0,1000.0,4.0,0.75,970.0
4106,610,77,7,1000.0,2000.0,0.5,0.0,172.15789239982894
4106,610,77,19,1000.0,2000.0,0.5,0.0,468.79660936739947
4106,610,77,38,1000.0,2000.0,0.5,0.0,943.01994032562
4106,610,77,57,1000.0,2000.0,0.5,0.0,1000.0
4106,610,77,77,1000.0,2000.0,0.5,0.0,1000.0
4107,766,105,10,1000.0,4000.0,0.25,0.0,333.57052089580446
4107,766,105,26,1000.0,4000.0,0.25,0.0,877.3857334764776
4107,766,105,52,1000.0,4000.0,0.25,0.0,1000.0
4107,766,105,78,1000.0,4000.0,0.25,0.0,1000.0
4107,766,105,105,1000.0,4000.0,0.25,0.0,1000.0
4108,559,238,23,3000.0,1000.0,3.0,0.5,129.53455368080003
4108,559,238,59,3000.0,1000.0,3.0,0.5,320.93077774525347
4108,559,238,119,3000.0,1000.0,3.0,0.5,601.9452820746471
4108,559,238,178,3000.0,1000.0,3.0,0.5,822.0728085013385
4108,559,238,238,3000.0,1000.0,3.0,0.5,970.0
4109,411,256,25,1000.0,4000.0,0.25,0.0,358.3416230342798
4109,411,256,64,1000.0,4000.0,0.25,0.0,922.1431912133148
4109,411,256,128,1000.0,4000.0,0.25,0.0,1000.0
4109,411,256,192,1000.0,4000.0,0.25,0.0,1000.0
4109,411,256,256,1000.0,4000.0,0.25,0.0,1000.0
4110,599,36,3,3000.0,1000.0,3.0,0.5,80.7318706117105
4110,599,36,9,3000.0,1000.0,3.0,0.5,242.19933547385892
4110,599,36,18,3000.0,1000.0,3.0,0.5,484.54508145900576
4110,599,36,27,3000.0,1000.0,3.0,0.5,727.1924870727939
4110,599,36,36,3000.0,1000.0,3.0,0.5,970.0
4111,217,63,6,3000.0,1000.0,3.0,0.5,91.8567399413943
4111,217,63,15,3000.0,1000.0,3.0,0.5,229.87278929818723
4111,217,63,31,3000.0,1000.0,3.0,0.5,475.81775999192246
4111,217,63,47,3000.0,1000.0,3.0,0.5,722.5041125269736
4111,217,63,63,3000.0,1000.0,3.0,0.5,970.0
4112,629,216,21,4000.0,1000.0,4.0,0.75,164.96797486380248
4112,629,216,54,4000.0,1000.0,4.0,0.75,402.20824993804365
4112,629,216,108,4000.0,1000.0,4.0,0.75,720.4896437331506
4112,629,216,162,4000.0,1000.0,4.0,0.75,933.512757402251
4112,629,216,216,4000.0,1000.0,4.0,0.75,970.0
4113,267,85,8,1000.0,1000.0,1.0,0.0,90.41235342556523
4113,267,85,21,1000.0,1000.0,1.0,0.0,237.727226112218
4113,267,85,42,1000.0,1000.0,1.0,0.0,476.69879715843433
4113,267,85,63,1000.0,1000.0,1.0,0.0,716.9301884611575
4113,267,85,85,1000.0,1000.0,1.0,0.0,970.0
4114,609,255,25,4000.0,1000.0,4.0,0.75,194.34117891088042
4114,609,255,63,4000.0,1000.0,4.0,0.75,462.4210886546522
4114,609,255,127,4000.0,1000.0,4.0,0.75,822.9424232546121
4114,609,255,191,4000.0,1000.0,4.0,0.75,1032.9981643751303
4114,609,255,255,4000.0,1000.0,4.0,0.75,970.0
4115,366,85,8,4000.0,1000.0,4.0,0.75,91.01296292790511
4115,366,85,21,4000.0,1000.0,4.0,0.75,239.06016797141578
4115,366,85,42,4000.0,1000.0,4.0,0.75,479.10636552234575
4115,366,85,63,4000.0,1000.0,4.0,0.75,719.0436535563326
4115,366,85,85,4000.0,1000.0,4.0,0.75,969.9999999999999
4116,396,275,27,3000.0,1000.0,3.0,0.5,109.58645034318336
4116,396,275,68,3000.0,1000.0,3.0,0.5,273.5516891007115
4116,396,275,137,3000.0,1000.0,3.0,0.5,540.8829814981245
4116,396,275,206,3000.0,1000.0,3.0,0.5,781.6035817688964
4116,396,275,275,3000.0,1000.0,3.0,0.5,970.0
4117,528,29,2,1000.0,1000.0,1.0,0.0,66.54961093251633
4117,528,29,7,1000.0,1000.0,1.0,0.0,233.15226550270472
4117,528,29,14,1000.0,1000.0,1.0,0.0,466.92471141661633
4117,528,29,21,1000.0,1000.0,1.0,0.0,701.3054572534887
4117,528,29,29,1000.0,1000.0,1.0,0.0,970.0
4118,313,57,5,1000.0,2000.0,0.5,0.0,169.03189631831182
4118,313,57,14,1000.0,2000.0,0.5,0.0,473.84044558419777
4118,313,57,28,1000.0,2000.0,0.5,0.0,949.3992002200337
4118,313,57,42,1000.0,2000.0,0.5,0.0,1000.0
4118,313,57,57,1000.0,2000.0,0.5,0.0,1000.0
4119,262,393,39,1000.0,3000.0,0.3333333333333333,0.0,269.8925500291268
4119,262,393,98,1000.0,3000.0,0.3333333333333333,0.0,683.1506659475741
4119,262,393,196,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4119,262,393,294,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4119,262,393,393,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4120,643,48,4,1000.0,4000.0,0.25,0.0,317.3725426001513
4120,643,48,12,1000.0,4000.0,0.25,0.0,954.8299269664869
4120,643,48,24,1000.0,4000.0,0.25,0.0,1000.0
4120,643,48,36,1000.0,4000.0,0.25,0.0,1000.0
4120,643,48,48,1000.0,4000.0,0.25,0.0,1000.0
4121,572,247,24,1000.0,5000.0,0.2,0.0,413.47541762102526
4121,572,247,61,1000.0,5000.0,0.2,0.0,1000.0
4121,572,247,123,1000.0,5000.0,0.2,0.0,1000.0
4121,572,247,185,1000.0,5000.0,0.2,0.0,1000.0
4121,572,247,247,1000.0,5000.0,0.2,0.0,1000.0
4122,721,84,8,1000.0,2000.0,0.5,0.0,175.59675516805527
4122,721,84,21,1000.0,2000.0,0.5,0.0,464.0583687067848
4122,721,84,42,1000.0,2000.0,0.5,0.0,939.6167291660768
4122,721,84,63,1000.0,2000.0,0.5,0.0,1000.0
4122,721,84,84,1000.0,2000.0,0.5,0.0,1000.0
4123,253,32,3,1000.0,2000.0,0.5,0.0,181.21038620962727
4123,253,32,8,1000.0,2000.0,0.5,0.0,483.5370204334001
4123,253,32,16,1000.0,2000.0,0.5,0.0,968.042979931957
4123,253,32,24,1000.0,2000.0,0.5,0.0,1000.0
4123,253,32,32,1000.0,2000.0,0.5,0.0,1000.0
4124,454,406,40,1000.0,3000.0,0.3333333333333333,0.0,241.39717945807732
4124,454,406,101,1000.0,3000.0,0.3333333333333333,0.0,613.3473002272599
4124,454,406,203,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4124,454,406,304,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4124,454,406,406,1000.0,3000.0,0.3333333333333333,0.0,1000.0
4125,631,68,6,5000.0,1000.0,5.0,1.0,91.8351560456868
4125,631,68,17,5000.0,1000.0,5.0,1.0,256.80900572156116
4125,631,68,34,5000.0,1000.0,5.0,1.0,502.8176797555232
4125,631,68,51,5000.0,1000.0,5.0,1.0,741.1985392112357
4125,631,68,68,5000.0,1000.0,5.0,1.0,970.0
4126,298,266,26,1000.0,2000.0,0.5,0.0,183.1222970647509
4126,298,266,66,1000.0,2000.0,0.5,0.0,467.2138081470601
4126,298,266,133,1000.0,2000.0,0.5,0.0,949.5900786635381
4126,298,266,199,1000.0,2000.0,0.5,0.0,1000.0
4126,298,266,266,1000.0,2000.0,0.5,0.0,1000.0
4127,406,47,4,2000.0,1000.0,2.0,0.25,82.18101588211533
4127,406,47,11,2000.0,1000.0,2.0,0.25,226.16353262890934
4127,406,47,23,2000.0,1000.0,2.0,0.25,473.42956320978254
4127,406,47,35,2000.0,1000.0,2.0,0.25,721.3589286910741
4127,406,47,47,2000.0,1000.0,2.0,0.25,970.0000000000001
4128,226,137,13,1000.0,4000.0,0.25,0.0,362.4335785602176
4128,226,137,34,1000.0,4000.0,0.25,0.0,950.3151350870731
4128,226,137,68,1000.0,4000.0,0.25,0.0,1000.0
4128,226,137,102,1000.0,4000.0,0.25,0.0,1000.0
4128,226,137,137,1000.0,4000.0,0.25,0.0,1000.0
4129,537,87,8,1000.0,2000.0,0.5,0.0,175.20510046196333
4129,537,87,21,1000.0,2000.0,0.5,0.0,460.9793400917001
4129,537,87,43,1000.0,2000.0,0.5,0.0,948.0065132710229
4129,537,87,65,1000.0,2000.0,0.5,0.0,1000.0
4129,537,87,87,1000.0,2000.0,0.5,0.0,1000.0
4130,349,46,4,4000.0,1000.0,4.0,0.75,83.98372864998572
4130,349,46,11,4000.0,1000.0,4.0,0.75,231.0960833678165
4130,349,46,23,4000.0,1000.0,4.0,0.75,483.82829734595776
4130,349,46,34,4000.0,1000.0,4.0,0.75,715.991075433233
4130,349,46,46,4000.0,1000.0,4.0,0.75,970.0000000000001
4131,474,373,37,4000.0,1000.0,4.0,0.75,226.60667924188732
4131,474,373,93,4000.0,1000.0,4.0,0.75,549.0258934402017
4131,474,373,186,4000.0,1000.0,4.0,0.75,975.832030594266
4131,474,373,279,4000.0,1000.0,4.0,0.75,1180.1634168726853
4131,474,373,373,4000.0,1000.0,4.0,0.75,970.0
4132,239,86,8,4000.0,1000.0,4.0,0.75,89.61732921596544
4132,239,86,21,4000.0,1000.0,4.0,0.75,235.49134359710513
4132,239,86,43,4000.0,1000.0,4.0,0.75,483.00304957790286
4132,239,86,64,4000.0,1000.0,4.0,0.75,720.4554045751875
4132,239,86,86,4000.0,1000.0,4.0,0.75,970.0
4133,339,35,3,2000.0,1000.0,2.0,0.25,82.8047537227327
4133,339,35,8,2000.0,1000.0,2.0,0.25,220.97884512395532
4133,339,35,17,2000.0,1000.0,2.0,0.25,470.08006683342376
4133,339,35,26,2000.0,1000.0,2.0,0.25,719.7639766619496
4133,339,35,35,2000.0,1000.0,2.0,0.25,970.0
4134,236,392,39,5000.0,1000.0,5.0,1.0,121.84893442029262
4134,236,392,98,5000.0,1000.0,5.0,1.0,305.3350986482944
4134,236,392,196,5000.0,1000.0,5.0,1.0,607.2885134310379
4134,236,392,294,5000.0,1000.0,5.0,1.0,864.4634328955234
4134,236,392,392,5000.0,1000.0,5.0,1.0,970.0
4135,490,193,19,2000.0,1000.0,2.0,0.25,99.66805128205361
4135,490,193,48,2000.0,1000.0,2.0,0.25,250.8713505051357
4135,490,193,96,2000.0,1000.0,2.0,0.25,497.1726141428663
4135,490,193,144,2000.0,1000.0,2.0,0.25,735.4940718823768
4135,490,193,193,2000.0,1000.0,2.0,0.25,969.9999999999999
4136,618,80,8,1000.0,4000.0,0.25,0.0,376.8064488352902
4136,618,80,20,1000.0,4000.0,0.25,0.0,945.5542133354029
4136,618,80,40,1000.0,4000.0,0.25,0.0,1000.0
4136,618,80,60,1000.0,4000.0,0.25,0.0,1000.0
4136,618,80,80,1000.0,4000.0,0.25,0.0,1000.0
4137,480,297,29,1000.0,5000.0,0.2,0.0,422.56829581087806
4137,480,297,74,1000.0,5000.0,0.2,0.0,1000.0
4137,480,297,148,1000.0,5000.0,0.2,0.0,1000.0
4137,480,297,222,1000.0,5000.0,0.2,0.0,1000.0
4137,480,297,297,1000.0,5000.0,0.2,0.0,1000.0
4138,216,108,10,4000.0,1000.0,4.0,0.75,89.3113306677025
4138,216,108,27,4000.0,1000.0,4.0,0.75,241.29007538259512
4138,216,108,54,4000.0,1000.0,4.0,0.75,483.0665285862112
4138,216,108,81,4000.0,1000.0,4.0,0.75,726.0335847669533
4138,216,108,108,4000.0,1000.0,4.0,0.75,969.9999999999999
4139,274,346,34,5000.0,1000.0,5.0,1.0,116.99662325873
4139,274,346,86,5000.0,1000.0,5.0,1.0,295.8806182037394
4139,274,346,173,5000.0,1000.0,5.0,1.0,589.2804582739317
4139,274,346,259,5000.0,1000.0,5.0,1.0,838.4730501270066
4139,274,346,346,5000.0,1000.0,5.0,1.0,970.0
4140,224,193,19,3000.0,1000.0,3.0,0.5,94.3219204613489
4140,224,193,48,3000.0,1000.0,3.0,0.5,238.4484841020365
4140,224,193,96,3000.0,1000.0,3.0,0.5,478.47718958280916
4140,224,193,144,3000.0,1000.0,3.0,0.5,720.7503211226148
4140,224,193,193,3000.0,1000.0,3.0,0.5,970.0
4141,561,104,10,5000.0,1000.0,5.0,1.0,105.95942968974173
4141,561,104,26,5000.0,1000.0,5.0,1.0,271.22293559638825
4141,561,104,52,5000.0,1000.0,5.0,1.0,525.3552867854531
4141,561,104,78,5000.0,1000.0,5.0,1.0,758.6200730718397
4141,561,104,104,5000.0,1000.0,5.0,1.0,970.0
4142,490,277,27,3000.0,1000.0,3.0,0.5,128.99543355887448
4142,490,277,69,3000.0,1000.0,3.0,0.5,322.4773996106382
4142,490,277,138,3000.0,1000.0,3.0,0.5,607.494594125538
4142,490,277,207,3000.0,1000.0,3.0,0.5,831.4402648485993
4142,490,277,277,3000.0,1000.0,3.0,0.5,970.0000000000001
4143,245,237,23,3000.0,1000.0,3.0,0.5,93.1584783056699
4143,245,237,59,3000.0,1000.0,3.0,0.5,239.56928416659622
4143,245,237,118,3000.0,1000.0,3.0,0.5,481.2727778698845
4143,245,237,177,3000.0,1000.0,3.0,0.5,724.9453640117897
4143,245,237,237,3000.0,1000.0,3.0,0.5,970.0
4144,554,196,19,1000.0,5000.0,0.2,0.0,435.2310650923818
4144,554,196,49,1000.0,5000.0,0.2,0.0,1000.0
